Fecha,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C25,CB01,CB02,ATP01PT01,ATP01PT02,ATP02PT01,CAR02PT01,JTU01PT32,JTU01PT73,M5021,M5022,M5024,M5025,M5026,M5027,M5028,M5029,M5030,M5031,M5074,M5075,M5076,M5077,M5078,M5124,M5126,M5178,M5179,M5180,M5181,M5261
2018-12-10,5.926,9.394,,,13.562,13.862,16.372,13.932,,,,12.740,5.520,7.209,,,,,,,,,,,,,,,,,,,,6.137,7.092,,,,10.754,4.687,,8.130,5.227,5.741,7.115,,,,5.787,,8.654,,5.381,
2018-12-11,5.368,8.969,,,11.343,13.758,15.841,13.413,,,,12.234,5.080,7.104,,,,,,,,,,,,,,,,,,,,6.023,6.562,,,7.020,10.409,4.401,,7.963,4.479,4.823,6.618,,,,4.999,,7.546,,4.808,
2018-12-12,5.452,9.512,,,13.399,14.541,16.426,14.216,,,,12.260,4.967,6.930,,,,,,,,,,,,,,,,,,,,5.879,6.594,,,7.498,10.135,3.985,,7.736,4.501,4.619,6.573,5.614,,,5.163,,7.284,,5.227,
2018-12-13,5.761,9.234,,,12.743,13.813,15.684,13.367,,,,12.137,5.008,6.121,,,,,,,,,,,,,,,,,,,,5.937,6.545,,,7.208,,,11.155,8.429,4.946,5.284,7.091,5.441,,,5.789,,8.186,,4.809,
2018-12-14,6.362,9.011,,,12.599,14.350,16.434,13.266,,,,12.557,5.113,6.276,,,,,,,,,,,,,,,,,,,,6.259,6.891,,,7.188,9.375,4.729,10.228,8.227,5.048,5.425,7.169,5.651,,,4.676,,8.320,,5.577,
2018-12-15,5.787,8.539,,,13.305,14.442,16.539,12.687,,,,12.415,4.775,6.259,,,,,,,,,,,,,,,,,,,,5.544,6.351,,,6.810,9.932,4.597,11.217,7.660,4.665,5.027,6.797,5.542,,,4.317,,7.755,,5.440,
2018-12-16,5.713,8.923,,,13.496,14.947,16.916,13.855,,,,13.322,4.966,5.864,,,,,,,,,,,,,,,,,,,,5.492,6.464,,,7.249,10.503,4.430,12.078,7.569,4.234,4.966,7.087,6.019,,,4.562,,7.593,,6.614,
2018-12-17,5.658,8.744,,,12.750,14.137,15.626,13.271,,,,11.958,5.103,6.517,,,,,,,,,,,,,,,,,,,,5.936,6.471,,,7.251,9.833,4.651,10.504,7.980,4.761,5.268,7.038,6.011,,,5.705,,8.290,,5.165,
2018-12-18,6.339,9.348,,,12.903,13.533,16.123,13.058,,,,13.081,5.172,5.953,,,,,,,,,,,,,,,,,,,5.886,6.525,7.074,,,7.047,9.495,4.607,10.312,8.029,5.227,6.199,7.601,5.794,,,5.681,,9.237,,5.477,
2018-12-19,5.378,8.308,,,12.409,14.218,15.819,13.312,,,,12.002,5.038,6.043,,,,,,,,,,,,,,,,,,,5.093,5.928,6.470,,,6.918,9.330,4.214,10.164,8.232,4.337,4.729,6.435,5.422,13.044,,4.802,,7.416,,4.502,
2018-12-20,4.633,7.527,,,12.258,13.976,15.593,12.849,,,,11.240,4.179,5.617,,,,,,,,,,,,,,,,,,,4.399,5.218,5.493,,,6.445,8.531,3.642,9.823,6.796,3.374,3.899,5.881,4.346,12.936,,4.352,4.650,6.356,,4.214,
2018-12-21,5.018,8.540,,,12.096,13.331,15.119,13.066,,,,11.937,4.792,6.504,,,,,,,,,,,,,,,,,,,5.015,5.836,6.069,,,6.585,9.636,3.810,10.566,7.641,4.201,4.802,5.923,5.113,12.697,,4.606,5.215,7.557,,5.508,
2018-12-22,3.875,7.964,,,11.931,13.544,15.882,13.153,,,,10.895,3.509,5.574,,,,,,,,,,,,,,,,,,,3.377,4.201,4.191,,,6.126,9.307,3.187,11.121,7.140,3.862,3.463,5.708,5.472,13.117,,2.759,4.904,5.701,,4.901,
2018-12-23,4.620,9.566,,,13.128,13.905,16.310,13.064,,,,11.456,5.230,6.832,,,,,,,,,,,,,,,,,,,5.089,5.594,5.499,,,6.909,10.028,3.982,11.526,8.042,4.948,4.940,6.723,6.031,13.403,,4.697,5.870,7.809,,5.692,
2018-12-24,5.105,9.300,,,13.452,14.650,16.790,13.692,,,,11.947,4.716,6.397,,,,,,,,,,,,,,,,,,,4.614,5.316,6.066,,,7.438,10.197,4.023,10.809,7.460,3.709,4.320,6.674,6.320,14.088,,5.492,5.727,7.547,,5.490,
2018-12-25,4.532,8.609,,,13.896,15.303,17.166,13.852,,,,10.878,4.236,,,,,,,,,,,,,,,,,,,,3.612,4.606,5.091,,,6.766,10.268,3.392,10.963,6.703,3.696,3.758,5.696,5.353,13.899,,5.880,5.321,6.870,,5.082,
2018-12-26,5.221,9.911,,,14.581,15.847,17.362,15.000,,,,12.197,5.289,,,,,,,,,,,,,,,,,,,,4.390,5.434,5.768,,,7.721,11.476,4.617,12.436,7.988,4.883,4.990,6.785,6.132,15.082,,6.083,6.201,8.018,,6.455,
2018-12-27,5.991,9.626,,,13.948,15.167,17.130,14.750,,,,12.224,5.460,,,5.440,,,,,,,,,,,,,,,,,5.237,6.156,6.730,,,7.715,11.542,4.991,12.184,8.718,4.891,5.544,7.336,6.189,14.375,,6.476,6.012,8.846,,5.717,
2018-12-28,5.968,9.841,,,14.009,15.504,17.272,15.082,,,,12.678,5.418,,,5.439,,,,,,,,,,,,,,,,,5.192,6.133,6.551,,,7.930,11.201,4.328,13.027,8.262,4.666,5.341,7.159,6.403,15.182,,6.283,6.252,8.572,,6.127,
2018-12-29,5.838,9.687,,,13.482,14.061,16.443,14.038,,,,12.568,5.131,,,5.218,,,,,,,,,,,,,,,,,4.997,5.883,6.587,,,7.920,11.296,4.504,13.061,8.104,4.862,5.398,7.223,6.348,14.236,,5.125,5.834,8.418,,5.746,
2018-12-30,5.810,9.907,,,13.719,14.415,16.389,14.245,,,,12.682,5.189,,,5.479,,,,,,,,,,,,,,,,,5.464,6.159,6.678,,,8.045,11.132,4.474,12.985,8.208,4.665,5.520,7.309,6.267,14.181,,5.456,6.068,8.781,,6.672,
2018-12-31,4.208,9.320,,,13.504,14.529,17.128,14.480,,,,12.182,4.286,,,3.999,,,,,,,,,,,,,,,,,4.038,4.769,5.444,,,7.413,10.199,3.515,12.038,7.121,3.910,4.160,5.679,5.563,14.201,,4.799,4.966,6.714,,4.884,
2019-01-01,4.203,9.344,,,13.749,15.212,18.856,15.752,,,,11.859,4.105,,,3.852,,,,,,,,,,,,,,,,,3.863,4.505,5.477,,,7.050,10.172,3.325,12.118,7.114,3.779,4.108,5.734,5.201,14.719,,3.985,4.990,7.014,,4.735,
2019-01-02,5.151,10.174,,,14.787,15.911,18.813,16.508,,,,12.157,4.800,,,4.799,,,,,,,,,,,,,,,,,4.628,5.237,6.312,,,7.935,10.872,4.035,12.755,7.746,4.281,4.903,6.581,5.872,15.772,,5.457,5.321,8.089,,5.006,
2019-01-03,5.788,9.920,,,14.765,15.700,18.018,16.086,,,,12.407,5.238,,,5.086,,,,,,,,,,,,,,,,,,5.604,6.575,,,8.271,11.243,4.522,13.223,8.132,4.638,5.100,6.965,6.119,15.824,,5.867,5.716,8.100,,5.491,
2019-01-04,5.651,10.213,,,14.661,16.083,18.718,15.609,,,,12.108,4.925,,,5.170,,,,,,,,,,,,,,,,,,5.647,6.202,,,8.182,11.055,4.260,12.968,8.145,4.895,5.158,7.110,6.854,15.665,,5.803,6.646,7.925,,6.356,
2019-01-05,6.090,10.066,,,14.161,15.242,17.715,14.879,,,,12.731,4.966,,,5.338,,,,,,,,,,,,,,,,,6.190,6.716,6.996,,,8.409,11.017,4.924,13.290,8.877,5.934,6.038,7.283,7.090,15.245,,3.967,6.505,8.790,,6.682,
2019-01-06,5.734,9.371,,,12.032,13.240,15.871,13.307,,,,13.525,5.690,,,6.459,,,,,,,,,,,,,,,,,6.822,7.696,7.220,,,7.562,9.349,4.733,11.178,8.222,5.612,6.177,5.658,6.334,12.849,,3.433,5.002,8.114,,5.136,
2019-01-07,5.684,7.489,,,10.663,12.612,15.025,12.111,,,,13.266,5.282,,,5.729,,,,,,,,,,,,,,,,,5.832,7.116,6.822,,,6.949,7.964,3.636,9.809,6.744,3.512,4.478,5.387,5.127,11.776,,3.336,4.623,6.211,,4.791,
2019-01-08,5.214,6.588,,,10.144,12.353,14.346,11.665,,,,13.474,5.395,,,5.928,,,,,,,,,,,,,,,,,5.817,6.453,6.928,,,6.152,6.806,2.427,8.567,5.196,2.659,3.253,4.517,4.286,11.331,,3.512,3.214,6.103,,3.500,
2019-01-09,6.289,7.194,,,10.676,13.109,14.587,12.654,,,,14.057,6.722,,,6.821,,,,,,,,,,,,,,,,,6.552,8.108,8.509,,,6.683,8.006,3.243,9.587,6.644,3.273,4.345,5.720,4.640,12.209,,4.940,3.981,7.480,,4.322,
2019-01-10,5.898,7.050,,,10.381,13.159,14.415,12.348,,,,13.688,6.133,,,6.765,,,,,,,,,,,,,,,,,6.240,7.642,7.822,,,5.985,7.631,2.614,9.033,5.556,2.996,3.551,5.123,3.987,11.750,,4.595,3.440,6.643,,3.521,
2019-01-11,5.806,7.497,,,11.221,13.546,14.607,12.855,,,,12.708,5.713,,,5.241,,,,,,,,,,,,,,,,,6.093,6.609,6.770,,,6.164,8.119,3.200,9.536,6.669,3.976,4.664,5.677,4.558,12.187,,4.383,3.735,7.505,,4.727,
2019-01-12,4.205,9.129,,,12.370,13.609,15.308,13.164,,3.301,,12.410,4.701,,,4.576,,,,,,,,,,,,,,,,,5.499,6.309,5.748,,,6.687,8.492,4.333,10.211,7.542,5.032,5.134,5.043,5.903,12.655,,2.951,4.144,5.792,,4.706,
2019-01-13,4.788,7.557,,,11.632,13.773,15.563,13.188,,4.581,,12.701,4.665,,,4.956,,,,,,,,,,,,,,,,,5.208,6.566,6.351,,,6.561,8.288,4.326,10.252,6.759,4.595,5.246,5.288,5.696,12.603,,3.466,4.021,6.930,,3.660,
2019-01-14,5.633,8.673,,,12.053,13.555,15.598,13.451,,5.807,,12.064,4.920,,,4.959,,,,,,,,,,,,,,,,,5.066,6.182,6.530,,,7.091,8.824,4.289,10.605,7.521,4.546,5.265,6.745,5.760,12.580,,4.792,,8.027,,4.852,
2019-01-15,5.529,8.632,,,12.230,13.402,15.567,12.771,,5.352,,11.936,4.739,,,4.902,,,,,,,,,,,,,,,,,4.992,5.765,6.338,,,7.114,9.293,4.171,9.661,7.573,3.957,4.734,6.779,5.683,12.668,,5.129,,7.980,,4.670,
2019-01-16,5.204,8.793,,,12.012,13.569,15.163,12.536,,5.301,,12.063,4.746,,,4.823,,,,,,,,,,,,,,,,,4.774,5.546,6.202,,,6.682,10.093,4.209,10.502,7.770,4.123,4.748,6.483,5.214,12.691,,5.590,,7.891,,4.762,
2019-01-17,4.922,8.382,,,12.776,14.167,16.112,12.857,,5.046,,11.680,4.658,,,4.876,,,,,,,,,5.121,,,,,,,,4.522,5.340,5.944,,,6.820,10.458,4.067,11.060,7.329,3.984,4.564,6.410,5.355,13.382,,5.037,,7.465,,4.243,
2019-01-18,4.997,8.589,,,13.310,14.502,16.169,13.641,,5.160,,11.985,4.692,,,4.946,,,,,,,,,5.208,,,,,,,,4.501,5.375,5.953,,,7.011,11.057,4.376,11.579,7.623,3.949,4.499,6.373,5.243,13.892,,5.237,,7.543,,5.196,
2019-01-19,5.203,8.776,,,13.436,14.598,16.075,14.267,,5.494,,12.214,5.174,,,5.527,,,,,,,,,5.596,,,,,,,,5.060,5.798,6.404,,,7.209,10.368,4.268,11.515,8.157,4.293,4.509,6.478,5.543,13.685,,6.020,,7.598,,4.832,
2019-01-20,5.298,9.238,,,13.024,13.868,15.880,14.285,,5.745,,12.292,5.557,,,5.355,,,,,,,,,6.025,,,,,,,,5.333,5.937,6.528,,,6.710,11.155,4.516,11.538,8.453,4.549,4.975,6.658,5.410,13.647,,5.338,,7.883,,4.864,
2019-01-21,5.974,9.824,,,13.794,15.282,17.090,15.108,,5.901,,12.768,5.947,,,5.573,,,,,,,,,6.424,,,,,,,,5.756,6.309,7.145,,,8.146,11.024,4.965,12.570,8.769,5.138,5.715,7.350,6.632,14.620,,6.402,,9.200,,6.132,
2019-01-22,6.180,10.947,,,16.128,15.934,18.100,15.299,,6.250,,12.737,5.759,,,5.578,,,,,,,,,6.088,,,,,,,,5.627,6.397,7.066,,,8.626,11.980,5.264,13.430,8.560,5.516,5.925,7.424,6.777,15.503,,5.890,,9.057,,6.768,
2019-01-23,5.910,10.926,,,15.240,16.018,18.910,16.357,,6.105,,12.736,5.711,,,5.439,,,,,,,,,6.196,,,,,,,,5.483,6.165,6.911,,,8.636,11.921,5.117,13.689,8.541,5.201,5.636,7.618,6.611,16.157,,6.088,,8.580,,6.847,
2019-01-24,6.102,11.065,,,15.516,16.156,18.539,16.998,,6.540,,12.888,6.448,,,6.090,,,,,,,,,6.683,,,,,,,,,6.799,7.316,,,8.981,11.762,5.313,13.975,9.181,6.621,6.173,7.797,7.108,16.124,,5.644,6.612,9.476,,6.799,
2019-01-25,5.934,10.734,,,14.100,14.690,17.380,14.910,,6.153,,13.851,6.339,,,6.290,,,,,,,,,6.871,,,,,,,,7.713,7.369,7.881,,,8.901,11.122,5.441,13.691,9.725,6.228,6.772,7.363,7.487,15.111,,5.628,6.566,9.897,,6.919,
2019-01-26,5.660,11.248,,,14.734,15.556,17.555,15.191,,5.807,,12.900,6.166,,,5.892,,,,,,,,,6.642,,,,,,,,6.698,7.051,7.378,,,8.835,11.341,5.357,14.018,9.305,6.553,6.726,7.147,7.668,15.540,,4.919,7.272,9.358,,7.634,
2019-01-27,7.063,10.806,,,13.766,15.299,17.002,14.926,,6.790,,13.518,7.091,,,6.770,,,,,,,,,7.425,,,,,,,,8.114,8.453,7.426,,,8.945,10.799,5.715,12.877,9.023,6.763,6.719,8.340,7.842,14.323,,6.020,6.561,9.315,,7.034,
2019-01-28,6.082,9.121,,,12.774,14.216,16.635,14.073,,4.887,,13.876,6.394,,,7.066,,,,,,,,,6.345,,,,,,,,7.425,8.951,7.474,,,7.314,9.293,4.987,10.740,7.280,5.393,5.887,5.642,6.079,13.108,,4.547,5.016,7.232,,5.350,
2019-01-29,6.429,9.377,,,12.883,14.710,16.709,13.741,,6.693,,14.394,6.627,,,6.617,,,,,,,,,6.863,,,,,,,,6.973,8.121,8.008,,,7.946,9.221,5.059,10.883,8.003,5.548,6.150,6.901,6.420,13.538,,5.551,5.808,8.773,,5.759,
2019-01-30,6.783,8.934,,,12.439,14.482,15.932,13.884,,6.678,,13.818,6.400,,,6.242,,,,,,,,,6.781,,,,,,,,6.966,7.798,7.948,,,7.776,9.524,5.019,10.702,8.088,6.175,6.367,7.490,6.528,13.311,,5.239,5.416,9.385,,5.344,
2019-01-31,6.923,9.104,,,12.367,14.353,15.675,13.939,,6.502,,13.157,5.977,,,6.060,,,,,,,,,6.479,,,,,,,,6.493,7.230,7.777,,,7.942,9.207,5.230,10.589,8.213,5.902,6.284,7.932,6.641,12.981,,4.905,5.596,9.054,,5.619,
2019-02-01,6.520,9.054,,,12.725,14.370,15.843,14.523,,6.307,,13.438,5.970,,,6.009,,,,,,,,,6.486,,,,,,,,6.289,7.105,7.434,,,7.996,9.271,5.196,10.792,8.459,5.884,6.023,7.430,6.138,13.370,,5.248,5.897,9.049,,5.828,
2019-02-02,7.007,9.568,,,13.514,15.368,16.663,15.375,,6.784,,13.791,6.317,,,6.399,,,,,,,,,6.778,,,,,,,,7.174,7.761,7.983,,,8.357,10.031,5.543,11.801,9.339,6.179,6.654,8.026,6.712,13.960,,6.021,6.591,9.627,,6.761,
2019-02-03,5.782,9.143,,,13.650,15.321,17.207,14.591,,5.853,,12.658,5.324,,,5.546,,,,,,,,,5.843,,,,,,,,5.297,6.193,6.687,,,7.290,9.937,4.514,11.342,7.748,4.388,4.855,6.919,5.885,14.204,,5.898,5.798,7.605,,5.249,
2019-02-04,5.906,9.051,,,13.296,14.426,16.297,13.981,,6.455,,12.678,5.808,,,5.937,,,,,,,,,6.333,,,,,,,,5.820,6.472,7.108,,,7.497,10.486,5.125,10.949,8.486,4.695,5.251,7.303,5.910,13.878,,6.544,5.645,8.068,,4.942,
2019-02-05,5.957,9.674,,,13.767,14.981,17.019,14.412,,6.372,,12.976,5.885,,,6.150,,,,,,,,,6.379,,,,,,,,6.014,6.726,7.296,,,7.717,10.927,4.860,11.392,8.541,5.019,5.424,7.598,6.255,14.048,,5.813,6.206,8.793,,5.675,
2019-02-06,6.323,9.912,,,13.141,14.471,16.440,13.316,,6.149,,13.270,5.874,,,5.949,,,,,,,,,6.371,,,,,,,,6.501,7.051,7.632,,,7.692,9.881,4.963,10.968,8.931,5.537,6.138,7.609,6.170,13.538,,6.027,5.881,9.412,,5.411,
2019-02-07,6.719,8.838,,,,14.194,16.320,13.228,,6.450,,12.415,5.706,,,5.899,,,,,,,,,6.129,,,,,,,,6.238,7.102,6.954,,,7.634,8.710,5.483,10.362,8.617,5.825,6.419,7.429,6.357,13.029,,5.337,5.493,9.305,,4.973,
2019-02-08,7.261,9.615,,,,14.066,16.364,13.965,,6.836,,13.171,6.257,,,6.266,,,,,,,,,6.513,,,,,,,,6.600,7.767,7.783,,,7.955,9.452,5.289,10.976,8.394,6.108,6.320,7.960,6.981,13.249,,5.388,5.833,9.141,,5.736,
2019-02-09,6.708,9.119,,,,14.386,15.516,14.249,,6.781,,13.007,5.901,,,6.066,,,,,,,,,6.342,,,,,,,,6.174,7.199,7.308,,,7.897,9.287,5.358,10.804,8.672,5.779,6.088,7.953,6.253,13.192,,5.417,5.831,9.068,,5.445,
2019-02-10,6.953,9.252,,,,14.508,16.475,14.369,,6.740,,12.754,5.985,,,6.109,,,,,,,,,6.205,,,,,,,,6.339,7.236,7.465,,,8.046,9.815,5.601,10.758,9.095,5.620,6.340,8.086,7.191,13.496,,5.941,6.332,9.272,,5.876,
2019-02-11,6.354,9.137,,,,14.977,16.917,13.748,,6.282,,12.620,5.856,,,5.897,,,,,,,,,6.281,,,,,,,,5.813,6.704,7.156,,,7.875,10.254,5.479,10.989,8.776,4.752,6.141,7.383,6.097,13.819,,5.899,6.149,8.843,,5.667,
2019-02-12,6.553,9.587,,,,15.544,17.061,15.582,,6.307,,12.690,5.929,,,5.721,,,,,,,,,6.252,,,,,,,,5.502,6.704,6.756,,,8.681,12.018,5.609,12.636,9.058,5.563,6.369,8.028,6.908,14.976,,7.092,6.470,9.487,,6.298,
2019-02-13,6.003,9.522,,,,15.354,17.155,14.840,,5.881,,12.411,5.578,,,5.879,,,,,,,,,6.083,,,,,,,,5.728,6.389,6.865,,,7.964,11.649,5.234,12.117,8.530,4.813,5.364,7.315,6.401,14.746,,6.254,6.183,8.518,,5.962,
2019-02-14,5.868,10.110,,,,14.204,16.674,13.927,,6.229,,12.666,5.490,,,5.704,,,,,,,,,6.071,,,,,,,,5.897,6.467,7.192,,,8.442,10.949,4.879,11.716,8.878,5.485,6.349,7.078,6.822,14.023,,5.837,6.411,9.468,,6.524,
2019-02-15,5.665,10.751,,,,14.932,16.832,14.667,,6.203,,13.536,5.256,,,6.041,,,,,,,,,5.742,,,,,,,,6.253,7.753,7.475,,,7.865,11.478,5.133,12.515,9.496,6.487,7.030,6.670,7.145,14.534,,5.057,7.161,9.406,,7.511,
2019-02-16,5.800,10.530,,,,14.952,16.866,14.589,,5.847,,13.665,4.961,,,5.502,,,,,,,,,5.592,,,,,,,,6.129,7.355,6.769,,,8.541,11.336,5.050,12.535,9.290,6.376,6.432,6.720,7.470,14.986,,4.281,7.060,9.151,,7.443,
2019-02-17,6.831,10.509,,,,14.982,16.940,14.164,,6.255,,13.745,6.145,,,6.339,,,,,,,,,6.467,,,,,,,,6.713,8.149,7.650,,,8.408,10.990,5.234,12.595,9.279,6.595,6.710,7.855,7.528,14.561,,4.653,6.628,9.591,,7.500,
2019-02-18,6.964,9.245,,,,14.224,16.252,13.825,,6.579,,13.046,6.143,,,6.141,,,,,,,,,6.754,,,,,,,,6.511,7.238,7.621,,,8.252,9.688,5.639,10.659,8.701,5.846,6.517,8.326,7.122,13.455,,6.358,,9.295,,5.689,
2019-02-19,6.775,8.778,,,,14.112,15.884,13.503,,6.541,,12.443,6.106,,,6.220,,,,,,,,,6.546,,,,,,,,6.791,7.816,7.481,,,8.080,9.182,4.942,10.614,7.581,5.827,5.913,6.956,6.470,13.049,,5.034,,8.326,,5.399,
2019-02-20,6.549,8.713,,,,14.435,16.109,13.645,,6.430,,12.489,5.854,,,5.935,,,,,,,,,6.296,,,,,,,,5.892,7.110,7.158,5.122,,7.648,9.064,5.029,10.446,8.401,5.316,5.851,7.487,6.536,13.274,,5.493,,8.583,,5.105,
2019-02-21,5.560,9.037,,,,14.509,16.574,13.795,,5.861,,12.017,5.186,,,5.354,,,,,,,,,5.725,,,,,,,,5.260,6.027,6.435,4.248,,7.240,10.276,4.463,11.111,7.711,4.605,5.101,7.005,5.984,13.733,,5.049,5.475,7.790,,4.637,
2019-02-22,5.995,10.208,,,13.849,15.073,17.075,14.231,,6.084,,12.324,5.777,,,5.604,,,,,,,,,6.210,,,,,,,,5.787,6.736,6.925,4.948,,7.776,11.125,4.770,12.499,8.736,5.654,6.307,7.528,7.258,14.634,,5.898,6.458,9.137,,6.064,
2019-02-23,6.992,9.281,,,12.646,14.551,16.046,13.627,,6.768,,12.998,6.538,,,6.434,,,,,,,,,6.647,,,,,,,,6.421,7.492,7.507,5.618,,8.133,9.741,5.398,10.663,8.096,5.636,6.332,7.823,6.658,13.462,,6.751,5.807,9.597,,6.159,
2019-02-24,6.216,7.630,,,10.774,12.368,13.979,12.188,,6.135,,12.837,5.992,,,6.195,,,,,,,,,,,,,,,,,6.293,7.183,7.437,5.163,,6.880,8.213,4.312,9.349,6.328,4.366,4.782,6.226,5.116,11.573,,5.027,4.610,7.225,,4.502,
2019-02-25,6.441,8.500,,,12.098,14.145,15.473,13.756,,5.933,,13.105,6.264,,,6.302,,,,,,,,,,,,,,,,,6.788,7.291,7.145,5.458,,7.351,9.707,4.726,10.962,7.860,5.437,5.921,6.750,6.168,13.170,,4.639,4.921,8.341,,5.322,
2019-02-26,5.577,8.725,,,12.623,14.428,15.927,13.732,,5.261,,12.087,5.969,,,5.963,,,,,,,,,,,,,,,,,5.905,7.412,6.516,,7.290,7.257,9.543,4.966,11.017,8.298,5.437,6.033,6.432,6.131,13.686,,4.399,4.712,7.886,,5.272,
2019-02-27,6.611,8.908,,,12.754,15.371,16.722,14.096,,6.314,,12.371,6.146,,,5.943,,,,,,,,,,,,,,,,,5.903,7.155,6.879,,8.236,8.317,9.696,4.911,11.241,8.047,5.457,5.895,7.341,6.819,13.840,,5.047,5.468,8.431,,5.818,
2019-02-28,6.286,8.731,,,12.643,14.995,16.413,12.960,,5.860,,11.962,5.410,,,5.252,,,,,,,,,,,,,,,,,5.696,6.539,6.341,,8.559,8.231,9.140,4.900,10.858,7.955,5.279,5.882,7.532,6.720,13.809,,5.364,5.438,8.304,,5.874,
2019-03-01,6.393,8.816,,,12.122,13.909,15.421,13.183,,6.092,,13.436,6.047,,,5.988,,,,,,,,,,,,,,,,,6.493,7.871,7.555,5.072,7.399,7.091,9.114,4.272,10.590,7.131,4.763,5.195,6.264,5.329,12.828,,5.089,4.278,7.666,,4.353,
2019-03-02,5.884,8.652,,,12.170,13.695,15.817,13.755,,5.370,,12.373,5.614,,,5.824,,,,,,,,,,,,,,,,,6.170,6.996,6.369,5.087,7.676,7.412,9.436,4.652,10.668,7.799,5.110,5.494,6.379,5.985,13.126,,4.119,4.961,7.538,,5.296,
2019-03-03,5.818,8.575,,,12.334,14.073,,13.108,,5.526,,12.814,5.491,,,5.999,,,,,,,,,,,,,,,,,6.625,7.570,6.925,5.633,7.228,7.388,8.725,4.642,10.595,7.332,5.272,6.203,6.233,6.100,13.000,,4.774,4.589,8.596,,4.602,
2019-03-04,6.001,9.268,,,12.817,13.976,16.624,13.849,,6.000,,13.058,5.243,,,5.731,,,,,,,,,,,,,,,,,6.299,7.104,6.883,5.230,7.953,7.707,9.730,5.041,11.065,8.335,5.867,6.211,6.863,6.499,13.593,,4.487,6.011,8.485,,6.665,
2019-03-05,5.982,9.518,,,13.338,14.381,16.827,13.892,,6.138,,13.282,6.170,,,6.210,,,,,,,,,,,,,,,,,7.037,7.598,7.511,5.664,8.422,7.777,10.196,4.972,11.220,8.736,5.928,6.302,7.264,6.411,13.559,,4.743,5.802,9.252,,5.472,
2019-03-06,6.106,9.884,,,13.625,15.144,17.116,14.516,,6.388,,13.270,6.007,,,6.214,,,,,,,,,,,,,,,,,6.656,7.179,7.525,5.172,8.230,7.595,10.448,4.768,12.018,8.500,5.752,5.957,7.136,6.611,14.001,,5.218,6.292,9.071,,6.077,
2019-03-07,5.899,9.925,,,12.825,14.268,17.895,13.331,,6.430,,13.347,6.078,,,5.837,,,,,,,,,,,,,,,,,6.537,7.093,7.390,5.229,8.186,7.953,9.843,4.961,11.370,8.684,5.923,6.126,7.549,6.912,13.515,,5.159,5.958,9.037,,5.748,
2019-03-08,5.086,10.304,,,14.078,15.027,17.013,14.591,,6.164,,11.917,4.997,,,5.011,,,,,,,,,,,,,,,,,5.037,5.912,6.205,4.357,8.276,7.678,11.268,4.884,12.760,8.563,5.933,5.988,6.943,7.190,14.827,,4.609,7.108,8.685,,6.989,
2019-03-09,5.891,10.698,,,14.699,15.405,17.764,16.156,,6.346,,12.736,5.677,,,5.498,,,,,,,,,,,,,,,,,5.538,6.251,6.997,4.599,8.777,8.228,11.646,5.099,13.260,8.580,5.877,5.953,7.494,6.609,15.718,,6.219,6.385,9.184,,6.356,
2019-03-10,5.771,9.889,,,13.773,14.031,15.886,13.671,,6.080,,12.797,5.546,,,5.492,,,,,,,,,,,,,,,,,5.718,6.317,7.060,4.553,8.396,7.614,10.964,4.733,11.731,8.373,5.169,5.219,7.222,6.318,14.065,,5.931,5.744,8.257,,5.187,
2019-03-11,5.492,10.022,,,13.379,14.676,16.844,14.318,,5.863,,13.100,5.427,,,5.537,,,,,,,,,,,,,,,,,5.772,6.888,7.015,4.859,8.562,8.020,10.889,5.365,11.828,8.451,5.599,6.316,6.758,6.636,13.995,,5.524,6.301,8.920,,6.267,
2019-03-12,6.677,10.090,,,13.390,14.920,17.141,14.438,,6.092,,13.344,6.581,,,6.454,,,,,,,,,,,,,,,,,7.229,8.167,8.112,6.170,8.898,8.300,10.544,6.077,11.558,9.229,6.984,7.206,8.250,7.419,14.365,,5.789,6.881,9.931,,7.797,
2019-03-13,6.693,9.629,,,13.064,14.258,16.518,13.585,,6.452,,12.828,6.078,,,6.136,,,,,,,,,,,,,,,,,6.456,7.220,7.327,5.372,8.860,8.105,9.897,5.598,11.518,8.955,6.213,6.507,7.910,7.196,13.612,,4.502,6.599,9.482,,6.589,
2019-03-14,7.150,9.925,,,13.711,14.749,16.427,14.577,,6.842,,13.631,5.887,,,6.051,,,,,,,,,,,,,,,,,6.501,7.331,7.620,5.387,8.784,8.399,9.878,5.415,11.336,8.712,6.121,6.466,8.256,6.761,13.636,,5.225,6.135,9.314,,6.507,
2019-03-15,6.227,9.413,,,13.850,15.254,17.983,14.129,,5.810,,13.129,5.151,,,5.354,,,,,,,,,,,,,,,,,5.876,6.641,6.825,4.680,8.439,7.741,9.941,5.052,11.616,8.346,5.430,5.948,7.286,6.403,14.333,,5.034,6.375,8.506,,6.362,
2019-03-16,6.210,10.464,,,14.259,15.325,17.366,14.562,,5.407,,13.338,5.664,,,5.729,,,,,,,,,,,,,,,,,6.165,7.271,7.434,5.336,8.924,8.442,10.751,5.576,12.208,9.289,6.480,6.803,7.249,7.907,14.951,,4.977,7.049,9.310,,7.541,
